[INFO](2026-06-03 00:17:21.746)	 LLA:LLA:start command(from ): Update[]
[INFO](2026-06-03 01:13:04.926)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:13:04.927)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:13:04.963)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:13:08.710)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:13:08.710)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:13:08.733)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:13:12.467)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:13:12.468)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:13:12.508)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:13:16.235)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:13:16.236)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:13:16.267)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:13:20.003)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:13:20.003)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:13:20.048)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:13:23.783)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:13:23.784)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:13:23.809)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:13:27.529)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:13:27.529)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:13:27.541)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:13:31.273)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:13:31.274)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:13:31.318)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:13:35.048)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:13:35.049)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:13:35.095)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:13:38.827)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:13:38.827)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:13:38.846)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:13:42.575)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:13:42.575)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:13:42.585)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:13:46.303)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:13:46.303)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:13:46.345)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:13:50.077)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:13:50.078)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:13:50.115)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:13:53.845)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:13:53.846)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:13:53.883)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:13:57.625)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:13:57.626)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:13:57.663)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:14:01.403)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:14:01.403)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:14:01.422)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:14:05.143)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:14:05.143)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:14:05.180)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[WARN](2026-06-03 01:14:05.221)	 LLA:step 1051读取PM2调度快照失败，回退等待后重试.
[INFO](2026-06-03 01:14:08.936)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:14:08.937)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:14:08.987)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:14:12.713)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:14:12.713)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:14:12.725)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:14:16.451)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:14:16.454)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:14:16.497)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:14:20.227)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:14:20.227)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:14:20.234)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:14:23.957)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:14:23.957)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:14:23.971)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:14:27.692)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:14:27.694)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:14:27.717)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:14:31.443)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:14:31.443)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:14:31.489)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:14:35.217)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:14:35.218)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:14:35.263)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:14:39.001)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:14:39.002)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:14:39.038)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:14:42.765)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:14:42.766)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:14:42.806)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:14:46.548)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:14:46.550)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:14:46.590)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:14:50.329)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:14:50.330)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:14:50.348)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:14:54.069)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:14:54.070)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:14:54.101)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:14:57.832)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:14:57.834)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:14:57.855)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:15:01.579)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:15:01.579)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:15:01.594)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:15:05.314)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:15:05.314)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:15:05.340)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:15:09.067)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:15:09.068)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:15:09.089)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:15:12.810)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:15:12.810)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:15:12.842)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:15:16.578)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:15:16.578)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:15:16.594)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:15:20.322)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:15:20.322)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:15:20.334)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[WARN](2026-06-03 01:15:20.362)	 LLA:step 1051读取PM2调度快照失败，回退等待后重试.
[INFO](2026-06-03 01:15:24.072)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:15:24.072)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:15:24.080)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:15:27.799)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:15:27.799)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:15:27.806)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:15:31.528)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:15:31.529)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:15:31.566)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:15:35.304)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:15:35.304)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:15:35.314)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:15:39.047)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:15:39.048)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:15:39.069)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:15:42.800)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:15:42.800)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:15:42.819)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:15:46.552)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:15:46.553)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:15:46.582)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:15:50.310)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:15:50.310)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:15:50.344)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:15:54.069)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:15:54.069)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:15:54.083)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:15:57.806)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:15:57.806)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:15:57.819)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:16:01.544)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:16:01.544)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:16:01.588)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:16:05.320)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:16:05.321)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:16:05.356)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:16:09.091)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:16:09.091)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:16:09.108)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:16:12.835)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:16:12.836)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:16:12.861)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:16:16.590)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:16:16.590)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:16:16.600)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:16:20.326)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:16:20.326)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:16:20.333)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:16:24.054)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:16:24.055)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:16:24.096)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:16:27.826)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:16:27.826)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:16:27.853)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:16:31.578)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:16:31.578)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:16:31.623)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:16:35.348)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:16:35.348)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:16:35.388)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[WARN](2026-06-03 01:16:35.420)	 LLA:step 1051读取PM2调度快照失败，回退等待后重试.
[INFO](2026-06-03 01:16:39.136)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:16:39.137)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:16:39.182)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:16:42.912)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:16:42.912)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:16:42.925)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:16:46.648)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:16:46.648)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:16:46.682)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:16:50.408)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:16:50.409)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:16:50.448)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:16:54.171)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:16:54.172)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:16:54.202)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:16:57.940)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:16:57.941)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:16:57.968)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:17:01.693)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:17:01.694)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:17:01.704)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:17:05.426)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:17:05.427)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:17:05.456)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:17:09.184)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:17:09.185)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:17:09.216)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:17:12.947)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:17:12.948)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:17:12.978)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:17:16.708)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:17:16.709)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:17:16.750)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:17:20.482)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:17:20.483)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:17:20.532)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:17:24.259)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:17:24.259)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:17:24.278)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:17:28.004)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:17:28.004)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:17:28.032)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:17:31.760)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:17:31.760)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:17:31.777)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:17:35.504)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:17:35.504)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:17:35.522)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:17:39.248)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:17:39.248)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:17:39.292)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:17:43.020)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:17:43.021)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:17:43.053)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:17:46.792)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:17:46.792)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:17:46.802)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:17:50.528)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:17:50.528)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:17:50.538)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[WARN](2026-06-03 01:17:50.567)	 LLA:step 1051读取PM2调度快照失败，回退等待后重试.
[INFO](2026-06-03 01:17:54.280)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:17:54.280)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:17:54.320)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:17:58.051)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:17:58.053)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:17:58.096)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:18:01.828)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:18:01.829)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:18:01.866)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:18:05.609)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:18:05.610)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:18:05.626)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:18:09.353)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 01:18:09.354)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 01:18:09.380)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 01:18:13.102)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
